,phage,host,label,source,k3dist,k6dist,GCdiff,Homology,genus,gram_pos,aerobic,anaerobic,facultative,coccus,bacillus,spiral,motile,phylum_firmicutes,phylum_proteobacteria,phylum_actinobacteria,phylum_bacteroidetes,phylum_cyanobacteria,phylum_chlamydiae
1107,nc 028908,escherichia coli,0,vhi,0.368765707405025,0.359488768989317,4.43178787411301,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1108,nc 028925,escherichia coli,1,vhi,0.151029400172337,0.232914975446756,-10.3523131438187,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1109,nc 028927,escherichia coli,1,vhi,0.149271508097093,0.252721046777846,-15.2547425188922,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,nc 028935,escherichia coli,1,vhi,0.402547022364343,0.385919134635235,-10.6127956986667,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1111,nc 028943,escherichia coli,1,vhi,0.0562162248057017,0.144087174947694,2.21040281120964,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1112,nc 028957,escherichia coli,1,vhi,0.14600652488909,0.226086648675859,-10.5485380174374,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1113,nc 028997,escherichia coli,1,vhi,0.181708571168771,0.290803785199647,-7.55613540349609,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1114,nc 029010,escherichia coli,0,vhi,0.227567894792924,0.349686520224514,-16.5247450033243,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1115,nc 029021,escherichia coli,1,vhi,0.189351664925549,0.290214005691916,-6.90816083212223,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1116,nc 029023,escherichia coli,1,vhi,0.434212275552288,0.400613177869908,-11.9547397099047,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1117,nc 029028,escherichia coli,1,vhi,0.191290326287262,0.290771703604891,-7.53868780546374,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1118,nc 029033,escherichia coli,0,vhi,0.23198983034665,0.314486702766755,5.2469068437119,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1119,nc 029091,escherichia coli,1,vhi,0.198823252221992,0.2962384465601,-13.0636941573987,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1120,nc 029101,escherichia coli,0,vhi,0.444638509156139,0.394099091895786,4.14564800724695,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1121,nc 029102,escherichia coli,1,vhi,0.422815981079641,0.406686562048997,-0.13103717282744,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1122,nc 029106,escherichia coli,0,vhi,0.160151864531967,0.241813163155329,9.34048764413937,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1123,nc 031008,escherichia coli,0,vhi,0.260998462065309,0.378304866310502,-21.4159497368425,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1124,nc 031030,escherichia coli,1,vhi,0.153943110811598,0.254343035099657,-15.491583963402,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1125,nc 031047,escherichia coli,1,vhi,0.163892191745942,0.264226767410745,-15.4679555810527,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1126,nc 031050,escherichia coli,1,vhi,0.0844615505452194,0.183422936867644,-0.953799776283546,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1127,nc 031053,escherichia coli,0,vhi,0.0637988489833589,0.153749689969505,-0.0400522411032256,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1128,nc 031081,escherichia coli,1,vhi,0.0857097181845483,0.177940425332253,3.68696374149565,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1129,nc 031082,escherichia coli,1,vhi,0.435947933072105,0.405231757497301,-11.7523625855728,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,nc 031095,escherichia coli,0,vhi,0.184820514040738,0.273780084751518,-11.3761286061644,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1131,nc 031103,escherichia coli,1,vhi,0.151277095663208,0.253693731995478,-15.229145470821,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1132,nc 031113,escherichia coli,1,vhi,0.0833211561943223,0.182359207485973,3.68559244390089,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1133,nc 031114,escherichia coli,1,vhi,0.505081215049926,0.452591358370892,-2.11232328090627,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1134,nc 031928,escherichia coli,1,vhi,0.228490057127984,0.294746070151711,-11.1472569280528,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1135,nc 031934,escherichia coli,1,vhi,0.225421022857065,0.291764282168642,-11.2064503506667,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1136,nc 031937,escherichia coli,1,vhi,0.542032641652042,0.456461264005383,-0.584411585159053,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1137,nc 031943,escherichia coli,1,vhi,0.539645730003413,0.455065768319278,0.326699796003005,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1138,nc 041848,escherichia coli,1,vhi,0.0559700839756025,0.141006329486657,1.83215492895998,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1139,nc 041863,escherichia coli,1,vhi,0.195985836187201,0.291532406077663,-13.1429148482499,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1140,nc 041864,escherichia coli,1,vhi,0.195121209273215,0.290457946515247,-13.1419605219257,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1141,nc 041869,escherichia coli,1,vhi,0.317610687069283,0.308991960783665,-7.17882867138845,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1142,nc 041871,escherichia coli,1,vhi,0.31697061950861,0.307211443920255,-7.15598871729609,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1143,nc 041873,escherichia coli,1,vhi,0.100422252489024,0.207077673168336,-5.39484752105331,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1144,nc 041874,escherichia coli,1,vhi,0.0977773249937844,0.205566354388619,-5.21145052123045,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1145,nc 041897,escherichia coli,1,vhi,0.13389400739603,0.215068996031713,0.5016990265283,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1146,nc 041898,escherichia coli,1,vhi,0.137904724317407,0.213141046165566,0.577655832826373,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1147,nc 041906,escherichia coli,1,vhi,0.471953427424803,0.404735285718691,-7.8834506898496,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1148,nc 041919,escherichia coli,1,vhi,0.149483160567762,0.253877416052753,-15.3974931510579,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1149,nc 041920,escherichia coli,1,vhi,0.198797747872593,0.294127481863688,-13.2106455263477,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1150,nc 041926,escherichia coli,1,vhi,0.072244834383991,0.143466137868292,2.30425962438082,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1151,nc 041935,escherichia coli,1,vhi,0.0655751846013825,0.121136499634202,-1.0298231264854,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1152,nc 041936,escherichia coli,1,vhi,0.103552249531301,0.20090928448754,-10.2284738464151,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1153,nc 041937,escherichia coli,1,vhi,0.31795762463706,0.309230615701734,-7.14410175938748,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1154,nc 041979,escherichia coli,1,vhi,0.441931713257943,0.408354034748687,-11.9218702437377,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1155,nc 041990,escherichia coli,1,vhi,0.190519875999489,0.292013991297948,-13.1050093988293,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1156,nc 042043,escherichia coli,1,vhi,0.16875982846947,0.244886689868731,-2.73499023778581,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1157,nc 042046,escherichia coli,1,vhi,0.183657802674175,0.253435133226055,-6.53143034947799,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1158,nc 042057,escherichia coli,1,vhi,0.0528566792514709,0.121970876509988,1.11310858993695,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1159,nc 042084,escherichia coli,1,vhi,0.13049273628405,0.210393485318982,-0.169235825994306,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1160,nc 042128,escherichia coli,1,vhi,0.0165601292056122,0.0650403771119768,-1.41997410404509,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1161,nc 042129,escherichia coli,1,vhi,0.150525035412836,0.256708326711392,-15.368807664053,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1162,nc 042130,escherichia coli,1,vhi,0.149583386338476,0.252843130231815,-15.265501762876,1.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1163,nc 042564,escherichia coli,1,vhi,0.414843847222697,0.442648962363805,-10.4642867246245,0.0,escherichia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1164,nc 027125,flavobacterium columnare,1,vhi,0.117788636040231,0.227874298226429,-1.42889797328179,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,nc 041845,flavobacterium columnare,1,vhi,0.106356602328079,0.219118416882332,-1.80355669509969,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,nc 021867,flavobacterium psychrophilum,1,vhi,0.0298649086941967,0.122321818726146,-0.927496659715693,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,nc 031904,flavobacterium psychrophilum,1,vhi,0.299502784418136,0.30777027001852,-5.31095732779555,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,nc 031905,flavobacterium psychrophilum,1,vhi,0.180978129751079,0.284391372410413,-0.495135685166581,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,nc 031911,flavobacterium psychrophilum,1,vhi,0.0317361423118532,0.125690596299441,-1.09242722129129,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,nc 031912,flavobacterium psychrophilum,1,vhi,0.301699303508316,0.309095117931535,-5.588580693706,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,nc 031914,flavobacterium psychrophilum,1,vhi,0.302471482421876,0.309922626392681,-5.5400767880435,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,nc 031919,flavobacterium psychrophilum,1,vhi,0.180769054102156,0.284328362341039,-0.525315122439807,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,nc 031921,flavobacterium psychrophilum,1,vhi,0.180769054102156,0.284328362341039,-0.525315122439807,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,nc 031926,flavobacterium psychrophilum,1,vhi,0.0304693054885279,0.120703284156573,-0.788499219604887,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,nc 031931,flavobacterium psychrophilum,1,vhi,0.302375991296793,0.309873839424809,-5.53827764649825,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,nc 031932,flavobacterium psychrophilum,1,vhi,0.180724471995322,0.284308135695871,-0.525128857002841,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,nc 031938,flavobacterium psychrophilum,1,vhi,0.18033491429031,0.284075849426252,-0.545702574817025,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,nc 031945,flavobacterium psychrophilum,1,vhi,0.180741288384805,0.284327999021847,-0.522972982660903,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,nc 041859,flavobacterium psychrophilum,1,vhi,0.027890995488125,0.130099272725393,-1.11104273229951,1.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,nc 041872,flavobacterium psychrophilum,1,vhi,0.299632114012816,0.30781916494285,-5.31462527949322,0.0,flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,nc 029009,fusobacterium nucleatum,0,vhi,0.244446830984084,0.283696123252875,10.0517270490786,0.0,fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,nc 023612,geobacillus kaustophilus,1,vhi,0.154243493501865,0.230948261315642,-8.7639449771079,0.0,geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,nc 041918,geobacillus stearothermophilus,1,vhi,0.21577173935786,0.284615521895847,-6.57122384343076,1.0,geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,nc 042083,gluconobacter cerinus,1,vhi,0.123080800196002,0.23650615489862,-5.09360738863867,0.0,gluconobacter,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1185,nc 028758,gluconobacter oxydans,0,vhi,0.196834806949138,0.305219624988581,-19.2220828197139,0.0,gluconobacter,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1186,nc 031936,gordonia alkanivorans,1,vhi,0.0648533528213471,0.130650167176756,-3.93556758846001,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1187,nc 028668,gordonia malaquae,1,vhi,0.232415791249321,0.325757001728577,-14.9518938279212,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1188,nc 028673,gordonia malaquae,1,vhi,0.0804131144488734,0.176447410652282,-9.60440165642812,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1189,nc 030902,gordonia malaquae,1,vhi,0.0239074665349006,0.0891765178617088,-0.502951975913248,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1190,nc 030906,gordonia malaquae,1,vhi,0.0733282924341662,0.160857051506174,-8.03617222484089,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1191,nc 030907,gordonia malaquae,1,vhi,0.0378978639163909,0.137187379339431,0.138402227395275,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1192,nc 030939,gordonia malaquae,1,vhi,0.0154933756793373,0.061668641782241,0.152920169265869,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1193,nc 030912,gordonia neofelifaecis,1,vhi,0.0766971631055854,0.190461001933105,0.411872523313093,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1194,nc 030932,gordonia sputi,1,vhi,0.0770503579182022,0.184891548494609,-2.51293711900677,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1195,nc 015720,gordonia terrae,1,vhi,0.101722268230931,0.208067300765695,-7.46171107247233,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1196,nc 016166,gordonia terrae,1,vhi,0.0930337795075014,0.190585326000377,-11.0215501884388,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1197,nc 016434,gordonia terrae,1,vhi,0.0268117624128515,0.0749826661603694,-2.75171392327243,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1198,nc 021063,gordonia terrae,0,vhi,0.160109476544696,0.2291219744974,-9.16717861340241,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1199,nc 028653,gordonia terrae,1,vhi,0.0297897828865992,0.0729906186818394,-1.84755628927577,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1200,nc 028665,gordonia terrae,1,vhi,0.0646971864933463,0.119907871233109,-0.0074941771480894,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1201,nc 030694,gordonia terrae,1,vhi,0.0687401140575563,0.121022735440779,-5.87472420425491,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1202,nc 030695,gordonia terrae,1,vhi,0.0672415174857767,0.119253079211452,-5.87870317691528,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1203,nc 030696,gordonia terrae,1,vhi,0.047961177260696,0.10152987283198,-5.87217640205122,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1204,nc 030698,gordonia terrae,1,vhi,0.0683258113147783,0.12143286634859,-5.94015970316069,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1205,nc 030901,gordonia terrae,1,vhi,0.0516999300836032,0.106801570624579,-5.88441313319158,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1206,nc 030905,gordonia terrae,1,vhi,0.112663183825017,0.179520964814284,-8.67916603822061,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1207,nc 030911,gordonia terrae,1,vhi,0.0883528511486419,0.210317002869987,-1.66975292000485,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1208,nc 030913,gordonia terrae,1,vhi,0.0201718270594922,0.0645434414174657,0.138307074532008,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1209,nc 030914,gordonia terrae,1,vhi,0.0901274486025157,0.153310751180916,-8.32407409016138,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1210,nc 030915,gordonia terrae,1,vhi,0.429685912452556,0.451293079867231,-20.7975227138024,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1211,nc 030917,gordonia terrae,1,vhi,0.0679314245334481,0.120236528689581,-6.32128557060042,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1212,nc 030924,gordonia terrae,1,vhi,0.103121330809954,0.171872112003438,-8.85613934479608,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1213,nc 030927,gordonia terrae,1,vhi,0.0883672730149214,0.210363969743274,-1.67411420920195,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1214,nc 030930,gordonia terrae,1,vhi,0.0193035888535519,0.0643146555197191,-0.692467707246664,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1215,nc 030936,gordonia terrae,1,vhi,0.046874070439918,0.101459353694335,-5.85619486688518,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1216,nc 030941,gordonia terrae,1,vhi,0.0986607301765261,0.195618578941329,-7.76142384969132,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1217,nc 030942,gordonia terrae,1,vhi,0.0318319618412612,0.0910730794869593,-2.80542291841557,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1218,nc 030943,gordonia terrae,1,vhi,0.0178789008987754,0.0609726791104748,-0.773973146598209,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1219,nc 030944,gordonia terrae,1,vhi,0.100026844293531,0.162205572439248,-8.54928310626857,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1220,nc 031001,gordonia terrae,1,vhi,0.128758501913328,0.198323289387268,-8.252616613675,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1221,nc 031004,gordonia terrae,1,vhi,0.0259138829035862,0.0760227352744648,-0.291142600873684,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1222,nc 031028,gordonia terrae,1,vhi,0.317433890888788,0.314475196935405,-2.55757185083429,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1223,nc 031029,gordonia terrae,1,vhi,0.0496115740557653,0.103900963767191,-5.81962740592276,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1224,nc 031031,gordonia terrae,1,vhi,0.0698244262030911,0.121265022905119,-5.83763897875186,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1225,nc 031052,gordonia terrae,1,vhi,0.0241067173418249,0.0678912291688289,-0.0823853466309572,1.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1226,nc 031060,gordonia terrae,1,vhi,0.0720919912134265,0.123884670703377,-5.88612358900277,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1227,nc 031061,gordonia terrae,1,vhi,0.0189058992745897,0.0647166066032431,-1.24934614135094,0.0,gordonia,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
